22,11,"Data Retention Policy","Generated Compliance Finding",Critical,Open,"2025-05-21 00:00:00","2025-06-30 00:00:00",,1
23,12,"Data Retention Policy","Generated Compliance Finding",Medium,Open,"2024-04-19 00:00:00","2024-05-31 00:00:00",,1
24,12,"Vendor Compliance Policy","Generated Compliance Finding",Critical,Open,"2024-02-21 00:00:00","2024-04-11 00:00:00",,1
25,13,"Access Control Policy","Generated Compliance Finding",Medium,Closed,"2024-05-16 00:00:00","2024-06-29 00:00:00","2024-06-20 00:00:00",0
26,13,"Anti-Bribery Policy","Generated Compliance Finding",Critical,"In Progress","2025-09-19 00:00:00","2025-11-05 00:00:00",,1
27,14,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2025-05-01 00:00:00","2025-06-13 00:00:00",,1
28,14,"Access Control Policy","Generated Compliance Finding",Critical,Closed,"2025-06-17 00:00:00","2025-08-02 00:00:00","2025-07-29 00:00:00",0
29,15,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2024-03-20 00:00:00","2024-05-19 00:00:00",,1
30,15,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2024-12-09 00:00:00","2025-01-13 00:00:00","2025-01-11 00:00:00",0
31,16,"Data Retention Policy","Generated Compliance Finding",Low,Closed,"2024-08-24 00:00:00","2024-10-02 00:00:00","2024-09-29 00:00:00",0
32,16,"Anti-Bribery Policy","Generated Compliance Finding",Low,"In Progress","2025-02-28 00:00:00","2025-04-10 00:00:00",,1
33,17,"Anti-Bribery Policy","Generated Compliance Finding",Medium,"In Progress","2024-03-04 00:00:00","2024-04-01 00:00:00",,1
34,17,"Vendor Compliance Policy","Generated Compliance Finding",High,"In Progress","2025-08-12 00:00:00","2025-09-20 00:00:00",,1
35,18,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2024-11-01 00:00:00","2024-12-10 00:00:00",,1
36,18,"Vendor Compliance Policy","Generated Compliance Finding",Medium,"In Progress","2024-10-06 00:00:00","2024-11-17 00:00:00",,1
37,19,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2024-12-10 00:00:00","2025-02-05 00:00:00","2025-01-29 00:00:00",0
38,19,"Anti-Bribery Policy","Generated Compliance Finding",Critical,Closed,"2024-05-10 00:00:00","2024-07-03 00:00:00","2024-07-02 00:00:00",0
39,20,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2024-03-26 00:00:00","2024-05-21 00:00:00",,1
40,20,"Anti-Bribery Policy","Generated Compliance Finding",Critical,"In Progress","2024-07-05 00:00:00","2024-07-23 00:00:00",,1
41,21,"Access Control Policy","Generated Compliance Finding",Medium,"In Progress","2024-08-04 00:00:00","2024-09-17 00:00:00",,1
42,21,"Vendor Compliance Policy","Generated Compliance Finding",Critical,"In Progress","2024-10-11 00:00:00","2024-11-21 00:00:00",,1
43,22,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2025-07-06 00:00:00","2025-07-24 00:00:00",,1
44,22,"Data Retention Policy","Generated Compliance Finding",Medium,Open,"2025-10-29 00:00:00","2025-11-15 00:00:00",,1
45,23,"Data Retention Policy","Generated Compliance Finding",Medium,Open,"2024-01-21 00:00:00","2024-03-15 00:00:00",,1
46,23,"Data Retention Policy","Generated Compliance Finding",Low,Open,"2025-04-29 00:00:00","2025-06-25 00:00:00",,1
47,24,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2025-12-17 00:00:00","2026-01-17 00:00:00",,1
48,24,"Vendor Compliance Policy","Generated Compliance Finding",Medium,Open,"2024-06-16 00:00:00","2024-07-20 00:00:00",,1
49,25,"Anti-Bribery Policy","Generated Compliance Finding",Medium,"In Progress","2025-08-12 00:00:00","2025-10-09 00:00:00",,1
50,25,"Vendor Compliance Policy","Generated Compliance Finding",High,Closed,"2024-03-18 00:00:00","2024-05-09 00:00:00","2024-05-05 00:00:00",0
51,26,"Vendor Compliance Policy","Generated Compliance Finding",High,Open,"2025-12-01 00:00:00","2026-01-23 00:00:00",,1
52,26,"Vendor Compliance Policy","Generated Compliance Finding",Medium,Closed,"2025-06-29 00:00:00","2025-08-10 00:00:00","2025-08-04 00:00:00",0
53,27,"Vendor Compliance Policy","Generated Compliance Finding",High,"In Progress","2024-01-13 00:00:00","2024-02-23 00:00:00",,1
54,27,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2025-01-05 00:00:00","2025-03-01 00:00:00",,1
55,28,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Closed,"2024-06-29 00:00:00","2024-08-16 00:00:00","2024-08-11 00:00:00",0
56,28,"Access Control Policy","Generated Compliance Finding",Medium,"In Progress","2025-03-22 00:00:00","2025-05-13 00:00:00",,1
57,29,"Data Retention Policy","Generated Compliance Finding",High,"In Progress","2024-03-29 00:00:00","2024-04-30 00:00:00",,1
58,29,"Access Control Policy","Generated Compliance Finding",Critical,Closed,"2025-08-06 00:00:00","2025-09-29 00:00:00","2025-09-22 00:00:00",0
59,30,"Anti-Bribery Policy","Generated Compliance Finding",Low,Open,"2025-05-21 00:00:00","2025-06-25 00:00:00",,1
60,30,"Access Control Policy","Generated Compliance Finding",Medium,"In Progress","2024-12-29 00:00:00","2025-01-29 00:00:00",,1
61,31,"Vendor Compliance Policy","Generated Compliance Finding",High,Closed,"2025-07-23 00:00:00","2025-08-07 00:00:00","2025-08-03 00:00:00",0
62,31,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Closed,"2025-02-20 00:00:00","2025-04-07 00:00:00","2025-04-03 00:00:00",0
63,32,"Access Control Policy","Generated Compliance Finding",High,Open,"2025-04-03 00:00:00","2025-04-19 00:00:00",,1
64,32,"Access Control Policy","Generated Compliance Finding",Medium,Open,"2025-02-18 00:00:00","2025-04-18 00:00:00",,1
65,33,"Anti-Bribery Policy","Generated Compliance Finding",High,Closed,"2025-04-29 00:00:00","2025-06-18 00:00:00","2025-06-12 00:00:00",0
66,33,"Access Control Policy","Generated Compliance Finding",Critical,"In Progress","2024-12-26 00:00:00","2025-02-23 00:00:00",,1
67,34,"Data Retention Policy","Generated Compliance Finding",Medium,Open,"2024-09-14 00:00:00","2024-10-13 00:00:00",,1
68,34,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2024-05-02 00:00:00","2024-06-20 00:00:00","2024-06-17 00:00:00",0
69,35,"Access Control Policy","Generated Compliance Finding",Medium,Closed,"2025-05-10 00:00:00","2025-06-11 00:00:00","2025-06-01 00:00:00",0
70,35,"Access Control Policy","Generated Compliance Finding",Low,Open,"2024-07-17 00:00:00","2024-08-19 00:00:00",,1
71,36,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2024-11-05 00:00:00","2024-11-20 00:00:00","2024-11-11 00:00:00",0
72,36,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2024-02-16 00:00:00","2024-03-05 00:00:00","2024-02-29 00:00:00",0
73,37,"Anti-Bribery Policy","Generated Compliance Finding",High,Closed,"2024-04-15 00:00:00","2024-04-30 00:00:00","2024-04-25 00:00:00",0
74,37,"Access Control Policy","Generated Compliance Finding",High,Open,"2024-12-14 00:00:00","2025-01-09 00:00:00",,1
75,38,"Anti-Bribery Policy","Generated Compliance Finding",Critical,"In Progress","2024-04-26 00:00:00","2024-05-15 00:00:00",,1
76,38,"Data Retention Policy","Generated Compliance Finding",Low,Closed,"2025-08-13 00:00:00","2025-10-07 00:00:00","2025-10-06 00:00:00",0
77,39,"Data Retention Policy","Generated Compliance Finding",Low,Open,"2025-07-30 00:00:00","2025-09-02 00:00:00",,1
78,39,"Data Retention Policy","Generated Compliance Finding",Low,Closed,"2025-07-25 00:00:00","2025-09-04 00:00:00","2025-08-25 00:00:00",0
79,40,"Anti-Bribery Policy","Generated Compliance Finding",Critical,"In Progress","2025-04-06 00:00:00","2025-05-19 00:00:00",,1
80,40,"Vendor Compliance Policy","Generated Compliance Finding",Medium,Open,"2025-08-05 00:00:00","2025-09-28 00:00:00",,1
81,41,"Vendor Compliance Policy","Generated Compliance Finding",High,"In Progress","2025-10-02 00:00:00","2025-10-30 00:00:00",,1
82,41,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2024-09-02 00:00:00","2024-09-28 00:00:00","2024-09-26 00:00:00",0
83,42,"Anti-Bribery Policy","Generated Compliance Finding",Low,Closed,"2025-02-22 00:00:00","2025-04-06 00:00:00","2025-03-27 00:00:00",0
84,42,"Access Control Policy","Generated Compliance Finding",Medium,"In Progress","2024-02-03 00:00:00","2024-03-03 00:00:00",,1
85,43,"Access Control Policy","Generated Compliance Finding",High,Open,"2024-03-13 00:00:00","2024-05-10 00:00:00",,1
86,43,"Data Retention Policy","Generated Compliance Finding",High,Closed,"2025-03-11 00:00:00","2025-04-02 00:00:00","2025-03-29 00:00:00",0
87,44,"Data Retention Policy","Generated Compliance Finding",Medium,Open,"2024-05-25 00:00:00","2024-06-13 00:00:00",,1
88,44,"Anti-Bribery Policy","Generated Compliance Finding",Critical,"In Progress","2025-09-01 00:00:00","2025-10-22 00:00:00",,1
89,45,"Anti-Bribery Policy","Generated Compliance Finding",Low,"In Progress","2025-04-24 00:00:00","2025-06-22 00:00:00",,1
90,45,"Anti-Bribery Policy","Generated Compliance Finding",Medium,"In Progress","2025-05-27 00:00:00","2025-07-15 00:00:00",,1
91,46,"Access Control Policy","Generated Compliance Finding",Low,"In Progress","2025-09-04 00:00:00","2025-09-21 00:00:00",,1
92,46,"Vendor Compliance Policy","Generated Compliance Finding",High,Open,"2024-01-27 00:00:00","2024-02-16 00:00:00",,1
93,47,"Anti-Bribery Policy","Generated Compliance Finding",Critical,Open,"2025-08-13 00:00:00","2025-08-30 00:00:00",,1
94,47,"Anti-Bribery Policy","Generated Compliance Finding",High,Closed,"2024-10-11 00:00:00","2024-11-06 00:00:00","2024-10-30 00:00:00",0
95,48,"Access Control Policy","Generated Compliance Finding",Low,"In Progress","2025-04-26 00:00:00","2025-06-02 00:00:00",,1
96,48,"Access Control Policy","Generated Compliance Finding",Medium,Open,"2025-11-17 00:00:00","2025-12-08 00:00:00",,1
97,49,"Anti-Bribery Policy","Generated Compliance Finding",Medium,"In Progress","2025-12-11 00:00:00","2026-01-26 00:00:00",,1
98,49,"Access Control Policy","Generated Compliance Finding",High,"In Progress","2025-04-10 00:00:00","2025-04-30 00:00:00",,1
99,50,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Closed,"2024-04-28 00:00:00","2024-06-07 00:00:00","2024-06-06 00:00:00",0
100,50,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Closed,"2024-02-25 00:00:00","2024-03-23 00:00:00","2024-03-17 00:00:00",0
101,51,"Data Retention Policy","Generated Compliance Finding",High,"In Progress","2024-02-22 00:00:00","2024-03-21 00:00:00",,1
102,51,"Vendor Compliance Policy","Generated Compliance Finding",Medium,"In Progress","2025-03-24 00:00:00","2025-05-22 00:00:00",,1
103,52,"Data Retention Policy","Generated Compliance Finding",Low,Open,"2025-10-07 00:00:00","2025-11-29 00:00:00",,1
104,52,"Vendor Compliance Policy","Generated Compliance Finding",Medium,Closed,"2025-07-18 00:00:00","2025-08-02 00:00:00","2025-07-26 00:00:00",0
105,53,"Data Retention Policy","Generated Compliance Finding",Medium,Open,"2024-04-26 00:00:00","2024-06-09 00:00:00",,1
106,53,"Anti-Bribery Policy","Generated Compliance Finding",High,"In Progress","2025-06-05 00:00:00","2025-08-04 00:00:00",,1
107,54,"Data Retention Policy","Generated Compliance Finding",Critical,"In Progress","2025-04-28 00:00:00","2025-05-28 00:00:00",,1
108,54,"Vendor Compliance Policy","Generated Compliance Finding",Medium,Closed,"2024-07-14 00:00:00","2024-09-05 00:00:00","2024-09-02 00:00:00",0
109,55,"Vendor Compliance Policy","Generated Compliance Finding",Medium,Closed,"2025-02-28 00:00:00","2025-04-05 00:00:00","2025-03-31 00:00:00",0
110,55,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2024-11-01 00:00:00","2024-12-23 00:00:00","2024-12-15 00:00:00",0
111,56,"Access Control Policy","Generated Compliance Finding",Medium,"In Progress","2025-07-05 00:00:00","2025-08-19 00:00:00",,1
112,56,"Data Retention Policy","Generated Compliance Finding",High,Open,"2025-04-11 00:00:00","2025-05-16 00:00:00",,1
113,57,"Access Control Policy","Generated Compliance Finding",High,Open,"2024-08-27 00:00:00","2024-10-07 00:00:00",,1
114,57,"Data Retention Policy","Generated Compliance Finding",Critical,"In Progress","2025-12-23 00:00:00","2026-01-31 00:00:00",,1
115,58,"Vendor Compliance Policy","Generated Compliance Finding",Medium,Closed,"2024-05-09 00:00:00","2024-06-25 00:00:00","2024-06-19 00:00:00",0
116,58,"Vendor Compliance Policy","Generated Compliance Finding",Critical,"In Progress","2024-04-12 00:00:00","2024-05-30 00:00:00",,1
117,59,"Vendor Compliance Policy","Generated Compliance Finding",High,Open,"2025-02-23 00:00:00","2025-04-20 00:00:00",,1
118,59,"Vendor Compliance Policy","Generated Compliance Finding",High,Closed,"2024-12-12 00:00:00","2025-02-04 00:00:00","2025-01-28 00:00:00",0
119,60,"Access Control Policy","Generated Compliance Finding",Critical,"In Progress","2025-11-21 00:00:00","2026-01-09 00:00:00",,1
120,60,"Data Retention Policy","Generated Compliance Finding",High,Closed,"2025-07-08 00:00:00","2025-07-25 00:00:00","2025-07-23 00:00:00",0
121,61,"Vendor Compliance Policy","Generated Compliance Finding",High,"In Progress","2024-08-20 00:00:00","2024-09-09 00:00:00",,1
122,61,"Vendor Compliance Policy","Generated Compliance Finding",High,Closed,"2025-03-30 00:00:00","2025-04-24 00:00:00","2025-04-19 00:00:00",0
123,62,"Access Control Policy","Generated Compliance Finding",Low,"In Progress","2024-11-28 00:00:00","2024-12-16 00:00:00",,1
124,62,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Open,"2025-03-17 00:00:00","2025-04-10 00:00:00",,1
125,63,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Open,"2024-06-23 00:00:00","2024-07-19 00:00:00",,1
126,63,"Data Retention Policy","Generated Compliance Finding",Medium,Open,"2025-05-24 00:00:00","2025-07-15 00:00:00",,1
127,64,"Access Control Policy","Generated Compliance Finding",Medium,"In Progress","2025-10-15 00:00:00","2025-11-15 00:00:00",,1
128,64,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2025-04-21 00:00:00","2025-05-24 00:00:00","2025-05-15 00:00:00",0
129,65,"Anti-Bribery Policy","Generated Compliance Finding",Low,Closed,"2025-03-28 00:00:00","2025-05-04 00:00:00","2025-04-29 00:00:00",0
130,65,"Anti-Bribery Policy","Generated Compliance Finding",High,Open,"2025-04-12 00:00:00","2025-05-16 00:00:00",,1
131,66,"Access Control Policy","Generated Compliance Finding",Critical,"In Progress","2024-04-19 00:00:00","2024-05-19 00:00:00",,1
132,66,"Anti-Bribery Policy","Generated Compliance Finding",High,Open,"2025-12-17 00:00:00","2026-01-19 00:00:00",,1
133,67,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Closed,"2024-01-09 00:00:00","2024-02-29 00:00:00","2024-02-28 00:00:00",0
134,67,"Data Retention Policy","Generated Compliance Finding",Critical,"In Progress","2024-08-23 00:00:00","2024-10-15 00:00:00",,1
135,68,"Vendor Compliance Policy","Generated Compliance Finding",Medium,Closed,"2025-09-27 00:00:00","2025-10-28 00:00:00","2025-10-25 00:00:00",0
136,68,"Access Control Policy","Generated Compliance Finding",Medium,Open,"2024-11-12 00:00:00","2024-12-25 00:00:00",,1
137,69,"Anti-Bribery Policy","Generated Compliance Finding",High,"In Progress","2024-04-02 00:00:00","2024-05-05 00:00:00",,1
138,69,"Access Control Policy","Generated Compliance Finding",Medium,Closed,"2024-07-24 00:00:00","2024-08-16 00:00:00","2024-08-10 00:00:00",0
139,70,"Access Control Policy","Generated Compliance Finding",High,"In Progress","2024-09-20 00:00:00","2024-11-04 00:00:00",,1
140,70,"Data Retention Policy","Generated Compliance Finding",High,Open,"2025-04-24 00:00:00","2025-05-13 00:00:00",,1
141,71,"Anti-Bribery Policy","Generated Compliance Finding",Critical,Open,"2025-07-24 00:00:00","2025-08-31 00:00:00",,1
142,71,"Anti-Bribery Policy","Generated Compliance Finding",Low,Open,"2024-09-27 00:00:00","2024-11-15 00:00:00",,1
143,72,"Anti-Bribery Policy","Generated Compliance Finding",Medium,"In Progress","2025-11-19 00:00:00","2026-01-16 00:00:00",,1
144,72,"Anti-Bribery Policy","Generated Compliance Finding",Critical,Open,"2024-04-20 00:00:00","2024-06-17 00:00:00",,1
145,73,"Data Retention Policy","Generated Compliance Finding",Low,"In Progress","2025-09-26 00:00:00","2025-11-15 00:00:00",,1
146,73,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Closed,"2025-10-12 00:00:00","2025-11-25 00:00:00","2025-11-20 00:00:00",0
147,74,"Access Control Policy","Generated Compliance Finding",Low,Open,"2024-05-23 00:00:00","2024-06-09 00:00:00",,1
148,74,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Closed,"2024-04-09 00:00:00","2024-05-09 00:00:00","2024-05-06 00:00:00",0
149,75,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Closed,"2025-01-14 00:00:00","2025-03-12 00:00:00","2025-03-03 00:00:00",0
150,75,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Open,"2025-02-28 00:00:00","2025-04-25 00:00:00",,1
151,76,"Access Control Policy","Generated Compliance Finding",Critical,Closed,"2025-02-25 00:00:00","2025-04-23 00:00:00","2025-04-19 00:00:00",0
152,76,"Vendor Compliance Policy","Generated Compliance Finding",Medium,"In Progress","2025-12-19 00:00:00","2026-01-09 00:00:00",,1
153,77,"Access Control Policy","Generated Compliance Finding",Critical,"In Progress","2024-08-15 00:00:00","2024-09-11 00:00:00",,1
154,77,"Data Retention Policy","Generated Compliance Finding",Medium,Open,"2024-08-21 00:00:00","2024-09-19 00:00:00",,1
155,78,"Access Control Policy","Generated Compliance Finding",Medium,Open,"2024-12-02 00:00:00","2025-01-03 00:00:00",,1
156,78,"Access Control Policy","Generated Compliance Finding",Medium,"In Progress","2025-10-18 00:00:00","2025-12-04 00:00:00",,1
157,79,"Access Control Policy","Generated Compliance Finding",Low,Open,"2024-04-28 00:00:00","2024-05-29 00:00:00",,1
158,79,"Access Control Policy","Generated Compliance Finding",Low,"In Progress","2024-04-21 00:00:00","2024-06-13 00:00:00",,1
159,80,"Anti-Bribery Policy","Generated Compliance Finding",Critical,Closed,"2025-03-22 00:00:00","2025-05-14 00:00:00","2025-05-12 00:00:00",0
160,80,"Vendor Compliance Policy","Generated Compliance Finding",Medium,Closed,"2024-09-17 00:00:00","2024-10-04 00:00:00","2024-09-27 00:00:00",0
161,81,"Access Control Policy","Generated Compliance Finding",Medium,Open,"2025-01-07 00:00:00","2025-02-18 00:00:00",,1
162,81,"Access Control Policy","Generated Compliance Finding",High,Closed,"2025-11-10 00:00:00","2025-12-02 00:00:00","2025-11-27 00:00:00",0
163,82,"Data Retention Policy","Generated Compliance Finding",High,Closed,"2024-11-30 00:00:00","2025-01-09 00:00:00","2025-01-04 00:00:00",0
164,82,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2025-03-06 00:00:00","2025-05-02 00:00:00",,1
165,83,"Access Control Policy","Generated Compliance Finding",High,Open,"2025-02-19 00:00:00","2025-04-10 00:00:00",,1
166,83,"Access Control Policy","Generated Compliance Finding",Medium,Closed,"2024-08-03 00:00:00","2024-09-14 00:00:00","2024-09-04 00:00:00",0
167,84,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Closed,"2025-03-28 00:00:00","2025-05-10 00:00:00","2025-05-06 00:00:00",0
168,84,"Access Control Policy","Generated Compliance Finding",High,"In Progress","2025-11-05 00:00:00","2025-11-25 00:00:00",,1
169,85,"Data Retention Policy","Generated Compliance Finding",Low,"In Progress","2024-08-28 00:00:00","2024-10-25 00:00:00",,1
170,85,"Data Retention Policy","Generated Compliance Finding",High,Open,"2024-05-30 00:00:00","2024-06-15 00:00:00",,1
171,86,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2025-04-11 00:00:00","2025-05-22 00:00:00","2025-05-12 00:00:00",0
172,86,"Data Retention Policy","Generated Compliance Finding",Critical,Open,"2025-05-21 00:00:00","2025-06-30 00:00:00",,1
173,87,"Data Retention Policy","Generated Compliance Finding",Medium,Open,"2024-04-19 00:00:00","2024-05-31 00:00:00",,1
174,87,"Vendor Compliance Policy","Generated Compliance Finding",Critical,Open,"2024-02-21 00:00:00","2024-04-11 00:00:00",,1
175,88,"Access Control Policy","Generated Compliance Finding",Medium,Closed,"2024-05-16 00:00:00","2024-06-29 00:00:00","2024-06-20 00:00:00",0
176,88,"Anti-Bribery Policy","Generated Compliance Finding",Critical,"In Progress","2025-09-19 00:00:00","2025-11-05 00:00:00",,1
177,89,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2025-05-01 00:00:00","2025-06-13 00:00:00",,1
178,89,"Access Control Policy","Generated Compliance Finding",Critical,Closed,"2025-06-17 00:00:00","2025-08-02 00:00:00","2025-07-29 00:00:00",0
179,90,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2024-03-20 00:00:00","2024-05-19 00:00:00",,1
180,90,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2024-12-09 00:00:00","2025-01-13 00:00:00","2025-01-11 00:00:00",0
181,91,"Data Retention Policy","Generated Compliance Finding",Low,Closed,"2024-08-24 00:00:00","2024-10-02 00:00:00","2024-09-29 00:00:00",0
182,91,"Anti-Bribery Policy","Generated Compliance Finding",Low,"In Progress","2025-02-28 00:00:00","2025-04-10 00:00:00",,1
183,92,"Anti-Bribery Policy","Generated Compliance Finding",Medium,"In Progress","2024-03-04 00:00:00","2024-04-01 00:00:00",,1
184,92,"Vendor Compliance Policy","Generated Compliance Finding",High,"In Progress","2025-08-12 00:00:00","2025-09-20 00:00:00",,1
185,93,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2024-11-01 00:00:00","2024-12-10 00:00:00",,1
186,93,"Vendor Compliance Policy","Generated Compliance Finding",Medium,"In Progress","2024-10-06 00:00:00","2024-11-17 00:00:00",,1
187,94,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2024-12-10 00:00:00","2025-02-05 00:00:00","2025-01-29 00:00:00",0
188,94,"Anti-Bribery Policy","Generated Compliance Finding",Critical,Closed,"2024-05-10 00:00:00","2024-07-03 00:00:00","2024-07-02 00:00:00",0
189,95,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2024-03-26 00:00:00","2024-05-21 00:00:00",,1
190,95,"Anti-Bribery Policy","Generated Compliance Finding",Critical,"In Progress","2024-07-05 00:00:00","2024-07-23 00:00:00",,1
191,96,"Access Control Policy","Generated Compliance Finding",Medium,"In Progress","2024-08-04 00:00:00","2024-09-17 00:00:00",,1
192,96,"Vendor Compliance Policy","Generated Compliance Finding",Critical,"In Progress","2024-10-11 00:00:00","2024-11-21 00:00:00",,1
193,97,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2025-07-06 00:00:00","2025-07-24 00:00:00",,1
194,97,"Data Retention Policy","Generated Compliance Finding",Medium,Open,"2025-10-29 00:00:00","2025-11-15 00:00:00",,1
195,98,"Data Retention Policy","Generated Compliance Finding",Medium,Open,"2024-01-21 00:00:00","2024-03-15 00:00:00",,1
196,98,"Data Retention Policy","Generated Compliance Finding",Low,Open,"2025-04-29 00:00:00","2025-06-25 00:00:00",,1
197,99,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2025-12-17 00:00:00","2026-01-17 00:00:00",,1
198,99,"Vendor Compliance Policy","Generated Compliance Finding",Medium,Open,"2024-06-16 00:00:00","2024-07-20 00:00:00",,1
199,100,"Anti-Bribery Policy","Generated Compliance Finding",Medium,"In Progress","2025-08-12 00:00:00","2025-10-09 00:00:00",,1
200,100,"Vendor Compliance Policy","Generated Compliance Finding",High,Closed,"2024-03-18 00:00:00","2024-05-09 00:00:00","2024-05-05 00:00:00",0
201,101,"Vendor Compliance Policy","Generated Compliance Finding",High,Open,"2025-12-01 00:00:00","2026-01-23 00:00:00",,1
202,101,"Vendor Compliance Policy","Generated Compliance Finding",Medium,Closed,"2025-06-29 00:00:00","2025-08-10 00:00:00","2025-08-04 00:00:00",0
203,102,"Vendor Compliance Policy","Generated Compliance Finding",High,"In Progress","2024-01-13 00:00:00","2024-02-23 00:00:00",,1
204,102,"Data Retention Policy","Generated Compliance Finding",Medium,"In Progress","2025-01-05 00:00:00","2025-03-01 00:00:00",,1
205,103,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Closed,"2024-06-29 00:00:00","2024-08-16 00:00:00","2024-08-11 00:00:00",0
206,103,"Access Control Policy","Generated Compliance Finding",Medium,"In Progress","2025-03-22 00:00:00","2025-05-13 00:00:00",,1
207,104,"Data Retention Policy","Generated Compliance Finding",High,"In Progress","2024-03-29 00:00:00","2024-04-30 00:00:00",,1
208,104,"Access Control Policy","Generated Compliance Finding",Critical,Closed,"2025-08-06 00:00:00","2025-09-29 00:00:00","2025-09-22 00:00:00",0
209,105,"Anti-Bribery Policy","Generated Compliance Finding",Low,Open,"2025-05-21 00:00:00","2025-06-25 00:00:00",,1
210,105,"Access Control Policy","Generated Compliance Finding",Medium,"In Progress","2024-12-29 00:00:00","2025-01-29 00:00:00",,1
211,106,"Vendor Compliance Policy","Generated Compliance Finding",High,Closed,"2025-07-23 00:00:00","2025-08-07 00:00:00","2025-08-03 00:00:00",0
212,106,"Anti-Bribery Policy","Generated Compliance Finding",Medium,Closed,"2025-02-20 00:00:00","2025-04-07 00:00:00","2025-04-03 00:00:00",0
213,107,"Access Control Policy","Generated Compliance Finding",High,Open,"2025-04-03 00:00:00","2025-04-19 00:00:00",,1
214,107,"Access Control Policy","Generated Compliance Finding",Medium,Open,"2025-02-18 00:00:00","2025-04-18 00:00:00",,1
215,108,"Anti-Bribery Policy","Generated Compliance Finding",High,Closed,"2025-04-29 00:00:00","2025-06-18 00:00:00","2025-06-12 00:00:00",0
216,108,"Access Control Policy","Generated Compliance Finding",Critical,"In Progress","2024-12-26 00:00:00","2025-02-23 00:00:00",,1
217,109,"Data Retention Policy","Generated Compliance Finding",Medium,Open,"2024-09-14 00:00:00","2024-10-13 00:00:00",,1
218,109,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2024-05-02 00:00:00","2024-06-20 00:00:00","2024-06-17 00:00:00",0
219,110,"Access Control Policy","Generated Compliance Finding",Medium,Closed,"2025-05-10 00:00:00","2025-06-11 00:00:00","2025-06-01 00:00:00",0
220,110,"Access Control Policy","Generated Compliance Finding",Low,Open,"2024-07-17 00:00:00","2024-08-19 00:00:00",,1
221,111,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2024-11-05 00:00:00","2024-11-20 00:00:00","2024-11-11 00:00:00",0
222,111,"Data Retention Policy","Generated Compliance Finding",Medium,Closed,"2024-02-16 00:00:00","2024-03-05 00:00:00","2024-02-29 00:00:00",0
223,112,"Anti-Bribery Policy","Generated Compliance Finding",High,Closed,"2024-04-15 00:00:00","2024-04-30 00:00:00","2024-04-25 00:00:00",0
224,112,"Access Control Policy","Generated Compliance Finding",High,Open,"2024-12-14 00:00:00","2025-01-09 00:00:00",,1
225,113,"Anti-Bribery Policy","Generated Compliance Finding",Critical,"In Progress","2024-04-26 00:00:00","2024-05-15 00:00:00",,1
226,113,"Data Retention Policy","Generated Compliance Finding",Low,Closed,"2025-08-13 00:00:00","2025-10-07 00:00:00","2025-10-06 00:00:00",0
227,114,"Data Retention Policy","Generated Compliance Finding",Low,Open,"2025-07-30 00:00:00","2025-09-02 00:00:00",,1
228,114,"Data Retention Policy","Generated Compliance Finding",Low,Closed,"2025-07-25 00:00:00","2025-09-04 00:00:00","2025-08-25 00:00:00",0
